Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-10-19,12:00:00,1.175,0.182,241.0,5.07,0.21,0.14,0.74
2007-10-19,13:00:00,1.009,0.151,236.5,4.17,0.16,0.08,0.58
2007-10-19,14:00:00,0.729,0.094,241.5,3.19,0.07,0.05,0.35
2007-10-19,15:00:00,1.009,0.117,240.9,4.31,0.14,0.21,0.41
2007-10-19,16:00:00,1.14,0.211,240.3,5.02,0.12,0.19,0.7
2007-10-19,17:00:00,0.717,0.133,243.2,3.29,0.09,0.14,0.26
2007-10-19,18:00:00,1.668,0.249,238.4,6.94,0.25,0.26,0.81
2007-10-19,19:00:00,1.604,0.197,240.6,6.79,0.18,0.25,1.0
2007-10-19,20:00:00,1.63,0.231,240.9,6.85,0.23,0.29,0.99
2007-10-19,21:00:00,1.716,0.269,240.0,7.35,0.19,0.28,0.95
2007-10-19,22:00:00,0.969,0.131,242.2,4.02,0.1,0.21,0.56
2007-10-19,23:00:00,0.978,0.128,238.8,4.09,0.1,0.16,0.28
2007-10-20,00:00:00,0.484,0.078,242.9,2.1,0.05,0.07,0.22
2007-10-20,01:00:00,0.447,0.1,236.5,2.07,0.13,0.06,0.19
2007-10-20,02:00:00,0.338,0.075,234.7,1.6,0.03,0.04,0.18
2007-10-20,03:00:00,0.211,0.058,233.5,0.88,0.08,0.1,0.0
2007-10-20,04:00:00,0.475,0.039,243.8,1.93,0.06,0.09,0.2
2007-10-20,05:00:00,0.344,0.027,240.6,1.5,0.05,0.04,0.16
2007-10-20,06:00:00,1.515,0.229,238.8,6.53,0.18,0.24,0.84
2007-10-20,07:00:00,1.377,0.223,242.3,6.01,0.09,0.24,0.74
2007-10-20,08:00:00,1.375,0.188,240.6,5.68,0.16,0.31,0.79
2007-10-20,09:00:00,0.939,0.126,239.7,4.2,0.16,0.11,0.5
2007-10-20,10:00:00,1.204,0.183,237.9,5.11,0.16,0.13,0.54
2007-10-20,11:00:00,1.159,0.22,239.7,4.67,0.16,0.14,0.62
2007-10-20,12:00:00,0.816,0.113,240.3,3.66,0.14,0.15,0.51
2007-10-20,13:00:00,1.122,0.2,237.2,4.6,0.14,0.16,0.63
2007-10-20,14:00:00,1.323,0.219,241.4,5.59,0.17,0.23,0.75
2007-10-20,15:00:00,1.162,0.166,240.4,4.75,0.11,0.29,0.65
2007-10-20,16:00:00,1.051,0.158,231.9,4.18,0.15,0.18,0.54
2007-10-20,17:00:00,1.018,0.12,239.7,4.15,0.11,0.12,0.58
2007-10-20,18:00:00,1.756,0.255,244.2,7.03,0.24,0.22,1.02
2007-10-20,19:00:00,1.976,0.304,243.8,8.22,0.27,0.27,0.96
2007-10-20,20:00:00,1.967,0.315,241.8,8.29,0.2,0.31,1.06
2007-10-20,21:00:00,1.929,0.297,238.1,8.03,0.24,0.3,1.09
2007-10-20,22:00:00,1.153,0.164,236.2,4.77,0.12,0.13,0.5
2007-10-20,23:00:00,1.041,0.172,240.4,4.46,0.09,0.08,0.58
2007-10-21,00:00:00,0.487,0.061,238.0,2.2,0.06,0.11,0.38
2007-10-21,01:00:00,0.466,0.048,238.6,1.76,0.09,0.06,0.18
2007-10-21,02:00:00,0.585,0.111,237.3,2.32,0.09,0.06,0.24
2007-10-21,03:00:00,0.427,0.068,242.8,1.42,0.12,0.06,0.19
2007-10-21,04:00:00,0.294,-0.008,240.6,1.24,0.0,0.04,0.23
2007-10-21,05:00:00,0.421,0.057,242.5,1.64,0.05,0.09,0.15
2007-10-21,06:00:00,1.432,0.212,242.0,5.87,0.14,0.25,0.68
2007-10-21,07:00:00,1.001,0.167,239.9,4.04,0.1,0.14,0.67
2007-10-21,08:00:00,1.308,0.214,242.8,5.51,0.19,0.21,0.65
2007-10-21,09:00:00,1.151,0.186,238.8,5.13,0.16,0.25,0.65
2007-10-21,10:00:00,1.119,0.15,243.4,4.81,0.19,0.12,0.66
2007-10-21,11:00:00,1.024,0.175,240.9,3.96,0.13,0.18,0.48
2007-10-21,12:00:00,1.007,0.159,241.4,4.38,0.12,0.19,0.62
2007-10-21,13:00:00,1.249,0.192,239.3,5.32,0.1,0.18,0.68
2007-10-21,14:00:00,1.076,0.163,240.9,4.43,0.09,0.25,0.56
2007-10-21,15:00:00,0.913,0.183,239.0,3.75,0.12,0.16,0.31
2007-10-21,16:00:00,1.081,0.197,241.1,4.71,0.17,0.18,0.6
2007-10-21,17:00:00,1.014,0.15,241.2,4.34,0.1,0.19,0.49
2007-10-21,18:00:00,1.749,0.274,238.8,7.03,0.2,0.25,0.88
2007-10-21,19:00:00,1.897,0.257,237.5,8.09,0.24,0.27,1.02
2007-10-21,20:00:00,1.867,0.253,240.0,7.56,0.21,0.35,1.07
2007-10-21,21:00:00,1.917,0.292,240.6,7.99,0.28,0.3,1.07
2007-10-21,22:00:00,0.993,0.144,242.3,3.85,0.09,0.15,0.67
2007-10-21,23:00:00,1.163,0.172,242.5,4.85,0.19,0.25,0.62
2007-10-22,00:00:00,0.39,0.087,241.4,1.92,0.05,0.11,0.1
2007-10-22,01:00:00,0.451,0.064,238.5,1.96,0.03,0.1,0.35
2007-10-22,02:00:00,0.309,0.053,236.8,1.13,0.03,0.05,0.1
2007-10-22,03:00:00,0.207,0.002,239.4,1.05,0.0,0.09,0.03
2007-10-22,04:00:00,0.21,0.043,240.0,0.82,0.01,0.07,0.11
2007-10-22,05:00:00,0.554,0.039,243.0,2.33,0.16,0.08,0.43
2007-10-22,06:00:00,1.145,0.198,238.3,5.21,0.13,0.19,0.61
2007-10-22,07:00:00,0.947,0.144,238.7,3.92,0.11,0.17,0.63
2007-10-22,08:00:00,1.269,0.173,237.0,5.78,0.11,0.11,0.8
2007-10-22,09:00:00,0.998,0.126,238.8,4.01,0.13,0.06,0.78
2007-10-22,10:00:00,1.063,0.125,243.2,4.24,0.14,0.11,0.48
2007-10-22,11:00:00,1.002,0.139,239.1,4.24,0.11,0.23,0.51
2007-10-22,12:00:00,0.988,0.136,243.4,3.94,0.09,0.14,0.58
2007-10-22,13:00:00,1.12,0.165,240.2,4.61,0.12,0.17,0.75
2007-10-22,14:00:00,0.761,0.149,240.0,3.22,0.1,0.08,0.48
2007-10-22,15:00:00,0.676,0.107,242.9,2.68,0.08,0.13,0.32
2007-10-22,16:00:00,0.835,0.132,238.6,3.37,0.11,0.13,0.46
2007-10-22,17:00:00,0.856,0.156,244.7,4.0,0.08,0.14,0.43
2007-10-22,18:00:00,1.775,0.29,236.9,7.36,0.24,0.26,0.82
2007-10-22,19:00:00,1.646,0.236,241.6,6.99,0.18,0.17,1.09
2007-10-22,20:00:00,1.598,0.247,236.4,6.75,0.18,0.24,1.03
2007-10-22,21:00:00,1.601,0.231,235.9,6.56,0.22,0.17,1.03
2007-10-22,22:00:00,0.857,0.129,235.7,3.61,0.12,0.14,0.48
2007-10-22,23:00:00,1.083,0.14,236.5,4.5,0.14,0.18,0.75
2007-10-23,00:00:00,0.575,0.102,241.1,2.29,0.12,0.15,0.36
2007-10-23,01:00:00,0.229,0.04,238.5,0.88,0.0,0.02,0.28
2007-10-23,02:00:00,0.49,0.091,240.7,2.1,0.1,0.03,0.26
2007-10-23,03:00:00,0.481,0.086,242.7,1.88,0.06,0.12,0.34
2007-10-23,04:00:00,0.527,0.108,241.2,2.17,0.05,0.08,0.41
2007-10-23,05:00:00,0.326,0.07,241.6,1.36,0.0,0.02,0.27
2007-10-23,06:00:00,1.21,0.16,241.5,4.85,0.14,0.21,0.63
2007-10-23,07:00:00,1.086,0.132,239.5,4.52,0.13,0.14,0.55
2007-10-23,08:00:00,0.887,0.127,241.3,3.76,0.12,0.14,0.38
2007-10-23,09:00:00,1.255,0.193,235.6,5.57,0.19,0.17,0.66
2007-10-23,10:00:00,1.119,0.167,241.8,4.73,0.07,0.2,0.57
2007-10-23,11:00:00,0.936,0.126,237.8,3.94,0.12,0.11,0.6
2007-10-23,12:00:00,0.954,0.153,242.5,4.01,0.08,0.11,0.71
2007-10-23,13:00:00,0.972,0.162,244.8,3.99,0.11,0.18,0.47
2007-10-23,14:00:00,1.039,0.154,245.1,3.85,0.14,0.12,0.67
2007-10-23,15:00:00,0.885,0.16,234.5,3.97,0.1,0.08,0.42
2007-10-23,16:00:00,1.013,0.141,239.3,4.04,0.12,0.16,0.64
2007-10-23,17:00:00,0.871,0.133,239.3,3.72,0.08,0.15,0.37
2007-10-23,18:00:00,1.527,0.219,241.4,6.24,0.21,0.24,0.67
2007-10-23,19:00:00,1.515,0.239,240.5,6.49,0.15,0.24,0.88
2007-10-23,20:00:00,1.374,0.212,231.8,6.29,0.14,0.25,0.65
2007-10-23,21:00:00,1.533,0.204,241.0,6.32,0.16,0.26,0.88
2007-10-23,22:00:00,0.931,0.12,238.8,4.06,0.14,0.12,0.56
2007-10-23,23:00:00,0.937,0.127,239.9,3.9,0.13,0.11,0.54
2007-10-24,00:00:00,0.502,0.07,239.8,2.22,0.03,0.09,0.21
2007-10-24,01:00:00,0.2,0.017,240.0,0.76,0.0,0.0,0.12
2007-10-24,02:00:00,0.409,0.059,237.2,1.64,0.01,0.1,0.23
2007-10-24,03:00:00,0.217,-0.005,242.8,1.42,0.05,0.07,0.13
2007-10-24,04:00:00,0.389,0.085,237.9,1.58,0.01,0.12,0.23
2007-10-24,05:00:00,0.437,0.02,243.4,1.77,0.07,0.13,0.32
2007-10-24,06:00:00,1.202,0.187,242.5,5.0,0.12,0.21,0.52
2007-10-24,07:00:00,1.264,0.188,241.8,5.37,0.15,0.18,0.79
2007-10-24,08:00:00,1.203,0.178,239.6,4.65,0.14,0.11,0.55
2007-10-24,09:00:00,0.913,0.09,241.0,3.7,0.11,0.14,0.35
2007-10-24,10:00:00,0.965,0.139,240.5,3.92,0.13,0.13,0.49
2007-10-24,11:00:00,0.861,0.121,240.8,3.45,0.09,0.2,0.49
2007-10-24,12:00:00,0.908,0.151,239.9,3.74,0.14,0.18,0.46
2007-10-24,13:00:00,0.991,0.145,237.7,4.17,0.12,0.19,0.59
2007-10-24,14:00:00,0.731,0.114,242.7,3.17,0.08,0.16,0.49
2007-10-24,15:00:00,0.778,0.129,243.3,3.1,0.11,0.05,0.37
2007-10-24,16:00:00,0.806,0.145,236.7,3.14,0.11,0.06,0.55
2007-10-24,17:00:00,0.85,0.149,238.7,3.53,0.09,0.19,0.53
2007-10-24,18:00:00,1.499,0.189,243.3,6.31,0.22,0.21,0.75
2007-10-24,19:00:00,1.602,0.258,241.6,6.48,0.16,0.27,1.02
2007-10-24,20:00:00,1.609,0.242,239.8,6.23,0.19,0.22,0.89
2007-10-24,21:00:00,1.598,0.207,240.1,6.76,0.2,0.16,0.92
2007-10-24,22:00:00,0.787,0.094,239.6,3.01,0.04,0.12,0.41
2007-10-24,23:00:00,0.635,0.082,239.8,2.8,0.04,0.07,0.3
2007-10-25,00:00:00,0.441,0.072,240.2,1.62,0.08,0.11,0.28
2007-10-25,01:00:00,0.337,0.051,244.2,1.28,0.08,0.05,0.17
2007-10-25,02:00:00,0.624,0.087,238.3,2.8,0.08,0.14,0.46
2007-10-25,03:00:00,0.627,0.076,237.9,2.98,0.12,0.12,0.43
2007-10-25,04:00:00,0.431,0.062,241.4,1.85,0.03,0.1,0.38
2007-10-25,05:00:00,0.395,0.118,239.0,1.66,0.04,0.12,0.28
2007-10-25,06:00:00,1.223,0.199,238.1,5.03,0.19,0.16,0.71
2007-10-25,07:00:00,1.083,0.137,239.2,4.17,0.09,0.19,0.56
2007-10-25,08:00:00,1.216,0.178,239.5,5.09,0.14,0.22,0.6
2007-10-25,09:00:00,1.092,0.171,237.5,4.68,0.1,0.18,0.69
2007-10-25,10:00:00,1.091,0.164,241.9,4.57,0.13,0.22,0.77
2007-10-25,11:00:00,0.862,0.079,239.4,3.91,0.06,0.08,0.5
2007-10-25,12:00:00,0.94,0.15,241.1,3.93,0.13,0.18,0.53
2007-10-25,13:00:00,0.933,0.17,237.8,3.85,0.18,0.16,0.53
2007-10-25,14:00:00,0.552,0.085,240.8,2.59,0.07,0.08,0.34
2007-10-25,15:00:00,0.842,0.129,243.0,3.42,0.13,0.19,0.52
2007-10-25,16:00:00,1.028,0.137,243.1,4.45,0.14,0.14,0.57
2007-10-25,17:00:00,0.894,0.118,239.3,3.62,0.11,0.13,0.6
2007-10-25,18:00:00,1.594,0.247,237.5,6.56,0.17,0.2,0.81
2007-10-25,19:00:00,1.38,0.205,239.3,5.74,0.14,0.2,0.85
2007-10-25,20:00:00,1.396,0.18,247.5,5.38,0.19,0.23,0.83
2007-10-25,21:00:00,1.7,0.3,238.1,7.48,0.19,0.22,0.91
2007-10-25,22:00:00,0.739,0.102,237.7,3.07,0.04,0.08,0.35
2007-10-25,23:00:00,0.773,0.107,238.8,2.93,0.06,0.18,0.4
2007-10-26,00:00:00,0.498,0.091,236.3,2.33,0.08,0.11,0.18
2007-10-26,01:00:00,0.351,0.057,235.1,1.57,0.07,0.0,0.09
2007-10-26,02:00:00,0.32,0.038,244.2,1.28,0.01,0.14,0.16
2007-10-26,03:00:00,0.552,0.092,247.6,2.09,0.09,0.08,0.39
2007-10-26,04:00:00,0.333,0.034,234.5,1.52,0.01,0.01,0.31
2007-10-26,05:00:00,0.595,0.105,242.6,2.56,0.06,0.07,0.45
2007-10-26,06:00:00,1.06,0.171,241.5,4.17,0.15,0.15,0.61
2007-10-26,07:00:00,1.168,0.183,241.8,4.35,0.1,0.17,0.64
2007-10-26,08:00:00,1.129,0.187,239.5,4.78,0.16,0.17,0.59
2007-10-26,09:00:00,0.913,0.103,241.1,3.54,0.1,0.2,0.47
2007-10-26,10:00:00,0.895,0.148,234.2,3.71,0.09,0.18,0.58
2007-10-26,11:00:00,1.007,0.134,239.5,4.2,0.17,0.18,0.53
2007-10-26,12:00:00,1.048,0.16,236.9,4.52,0.15,0.18,0.6
2007-10-26,13:00:00,1.175,0.2,239.3,4.56,0.1,0.15,0.52
2007-10-26,14:00:00,0.981,0.131,237.9,4.25,0.11,0.11,0.42
2007-10-26,15:00:00,1.079,0.149,238.3,4.85,0.17,0.16,0.56
2007-10-26,16:00:00,0.962,0.132,239.0,4.02,0.12,0.17,0.46
2007-10-26,17:00:00,1.0,0.112,243.5,4.42,0.1,0.13,0.66
2007-10-26,18:00:00,1.639,0.314,239.0,6.89,0.2,0.22,0.93
2007-10-26,19:00:00,1.653,0.247,236.7,6.65,0.21,0.28,0.92
2007-10-26,20:00:00,1.583,0.267,244.3,6.03,0.13,0.3,0.88
2007-10-26,21:00:00,1.557,0.221,241.4,6.36,0.22,0.24,0.89
2007-10-26,22:00:00,0.892,0.134,235.5,3.88,0.06,0.11,0.43
2007-10-26,23:00:00,0.965,0.143,240.9,3.42,0.14,0.14,0.46
2007-10-27,00:00:00,0.532,0.073,232.1,2.42,0.1,0.06,0.11
2007-10-27,01:00:00,0.682,0.158,240.6,2.52,0.04,0.12,0.51
2007-10-27,02:00:00,0.63,0.101,241.9,2.33,0.07,0.13,0.41
2007-10-27,03:00:00,0.615,0.107,237.3,2.28,0.09,0.11,0.3
2007-10-27,04:00:00,0.413,0.058,237.4,1.64,0.01,0.1,0.18
2007-10-27,05:00:00,0.495,0.066,238.5,2.04,0.03,0.11,0.31
2007-10-27,06:00:00,1.376,0.212,237.9,5.89,0.21,0.19,0.77
2007-10-27,07:00:00,1.528,0.233,238.7,6.38,0.16,0.26,0.94
2007-10-27,08:00:00,1.34,0.193,239.6,5.65,0.17,0.23,0.73
2007-10-27,09:00:00,1.131,0.168,239.2,4.57,0.11,0.17,0.66
2007-10-27,10:00:00,1.221,0.169,239.5,5.25,0.15,0.27,0.62
2007-10-27,11:00:00,1.404,0.242,243.1,5.57,0.17,0.23,0.77
2007-10-27,12:00:00,1.103,0.14,237.1,4.89,0.15,0.14,0.63
2007-10-27,13:00:00,1.094,0.151,241.3,4.35,0.12,0.1,0.53
2007-10-27,14:00:00,1.022,0.133,240.7,4.27,0.15,0.18,0.56
2007-10-27,15:00:00,1.011,0.141,233.5,4.53,0.09,0.18,0.57
2007-10-27,16:00:00,0.905,0.14,238.0,3.96,0.14,0.13,0.55
2007-10-27,17:00:00,1.026,0.132,233.4,4.58,0.12,0.22,0.71
2007-10-27,18:00:00,1.918,0.273,238.6,7.95,0.18,0.3,0.99
2007-10-27,19:00:00,1.772,0.268,245.6,7.03,0.2,0.26,1.0
2007-10-27,20:00:00,1.95,0.305,233.3,8.66,0.21,0.2,0.92
2007-10-27,21:00:00,1.948,0.314,241.0,8.07,0.26,0.27,1.26
2007-10-27,22:00:00,1.155,0.141,240.6,4.62,0.18,0.23,0.61
2007-10-27,23:00:00,1.176,0.217,240.2,4.93,0.17,0.1,0.59
2007-10-28,00:00:00,0.365,0.059,238.5,1.41,0.04,0.08,0.17
2007-10-28,01:00:00,0.419,0.082,234.7,1.68,0.07,0.08,0.0
2007-10-28,02:00:00,0.362,0.028,238.4,1.29,0.05,0.08,0.24
2007-10-28,03:00:00,0.796,0.119,243.7,3.17,0.11,0.19,0.37
2007-10-28,04:00:00,0.406,0.044,238.2,1.73,0.02,0.03,0.22
2007-10-28,05:00:00,0.525,0.069,239.7,2.51,0.05,0.14,0.28
2007-10-28,06:00:00,1.32,0.215,242.3,5.44,0.14,0.21,0.67
2007-10-28,07:00:00,1.456,0.227,240.0,6.13,0.16,0.19,0.77
2007-10-28,08:00:00,1.365,0.217,238.0,5.84,0.14,0.18,0.79
2007-10-28,09:00:00,1.357,0.214,237.2,5.53,0.15,0.19,0.56
2007-10-28,10:00:00,1.39,0.196,236.4,5.83,0.18,0.25,0.71
2007-10-28,11:00:00,1.07,0.162,238.8,4.47,0.13,0.11,0.65
2007-10-28,12:00:00,1.019,0.157,239.0,4.45,0.16,0.09,0.66
2007-10-28,13:00:00,1.177,0.184,240.3,5.17,0.14,0.19,0.74
2007-10-28,14:00:00,0.89,0.108,242.4,3.6,0.1,0.17,0.39
2007-10-28,15:00:00,1.002,0.158,240.3,4.09,0.1,0.13,0.5
2007-10-28,16:00:00,1.099,0.159,239.1,4.37,0.15,0.24,0.77
2007-10-28,17:00:00,0.992,0.124,238.0,4.1,0.19,0.13,0.57
2007-10-28,18:00:00,1.682,0.249,243.2,6.65,0.24,0.29,0.9
2007-10-28,19:00:00,1.878,0.307,238.6,7.92,0.26,0.29,1.08
2007-10-28,20:00:00,1.663,0.24,239.2,7.21,0.23,0.24,0.8
2007-10-28,21:00:00,1.893,0.306,243.0,7.78,0.18,0.21,0.96
2007-10-28,22:00:00,1.214,0.183,243.0,5.19,0.12,0.24,0.62
2007-10-28,23:00:00,1.083,0.187,238.6,4.46,0.14,0.17,0.56
2007-10-29,00:00:00,0.2,0.051,240.9,0.56,0.01,0.02,0.09
2007-10-29,01:00:00,0.489,0.087,239.0,2.06,0.08,0.07,0.21
2007-10-29,02:00:00,0.373,0.021,239.3,1.61,0.06,0.04,0.23
2007-10-29,03:00:00,0.441,0.073,237.9,1.68,0.07,0.09,0.16
2007-10-29,04:00:00,0.461,0.036,240.4,1.99,0.03,0.12,0.36
2007-10-29,05:00:00,0.319,0.053,242.3,1.48,0.0,0.01,0.22
2007-10-29,06:00:00,1.253,0.161,241.8,5.09,0.1,0.14,0.67
2007-10-29,07:00:00,1.107,0.128,243.7,4.15,0.1,0.1,0.79
2007-10-29,08:00:00,1.093,0.141,241.1,4.43,0.09,0.26,0.54
2007-10-29,09:00:00,1.146,0.21,240.7,4.67,0.16,0.17,0.82
2007-10-29,10:00:00,1.068,0.148,235.3,4.76,0.18,0.16,0.35
2007-10-29,11:00:00,1.05,0.149,240.0,4.4,0.16,0.16,0.51
2007-10-29,12:00:00,0.769,0.078,237.2,3.1,0.08,0.11,0.31
2007-10-29,13:00:00,0.95,0.145,241.2,4.05,0.12,0.12,0.41
2007-10-29,14:00:00,0.855,0.127,239.8,3.49,0.12,0.12,0.4
2007-10-29,15:00:00,0.956,0.153,237.2,4.34,0.08,0.15,0.43
2007-10-29,16:00:00,0.869,0.142,240.1,3.37,0.05,0.12,0.31
2007-10-29,17:00:00,0.869,0.088,239.4,3.81,0.07,0.15,0.65
2007-10-29,18:00:00,1.671,0.281,239.3,6.66,0.18,0.24,0.97
2007-10-29,19:00:00,1.441,0.239,241.3,6.0,0.15,0.22,0.8
2007-10-29,20:00:00,1.674,0.23,244.4,6.6,0.17,0.15,0.93
2007-10-29,21:00:00,1.658,0.231,240.7,6.7,0.21,0.29,1.04
2007-10-29,22:00:00,0.87,0.115,235.4,3.75,0.14,0.11,0.56
2007-10-29,23:00:00,0.998,0.148,239.9,4.32,0.11,0.18,0.51
2007-10-30,00:00:00,0.389,0.053,238.3,1.25,0.07,0.06,0.09
2007-10-30,01:00:00,0.439,0.079,240.8,1.35,0.06,0.12,0.34
2007-10-30,02:00:00,0.29,0.054,241.5,1.68,0.06,0.06,0.21
2007-10-30,03:00:00,0.229,0.009,244.6,1.06,0.06,0.02,0.23
2007-10-30,04:00:00,0.327,0.026,239.2,1.13,0.08,0.13,0.18
2007-10-30,05:00:00,0.41,0.095,244.1,1.81,0.07,0.0,0.29
2007-10-30,06:00:00,1.233,0.193,241.6,5.0,0.16,0.2,0.79
2007-10-30,07:00:00,1.242,0.172,242.1,5.23,0.14,0.23,0.69
2007-10-30,08:00:00,1.072,0.178,239.9,4.55,0.11,0.16,0.72
2007-10-30,09:00:00,0.977,0.148,238.3,4.02,0.1,0.19,0.58
2007-10-30,10:00:00,1.06,0.162,237.6,4.52,0.16,0.18,0.5
2007-10-30,11:00:00,0.919,0.133,235.4,4.08,0.14,0.05,0.53
2007-10-30,12:00:00,1.025,0.161,242.6,4.1,0.11,0.21,0.41
2007-10-30,13:00:00,0.985,0.15,240.4,4.18,0.08,0.19,0.57
2007-10-30,14:00:00,0.95,0.152,239.5,4.34,0.1,0.18,0.57
2007-10-30,15:00:00,0.873,0.11,239.9,3.8,0.12,0.13,0.58
2007-10-30,16:00:00,0.635,0.097,233.0,3.06,0.09,0.08,0.33
2007-10-30,17:00:00,1.01,0.124,240.4,4.25,0.08,0.16,0.59
2007-10-30,18:00:00,1.653,0.27,238.9,6.86,0.17,0.22,0.91
2007-10-30,19:00:00,1.596,0.246,240.5,6.78,0.18,0.23,0.79
2007-10-30,20:00:00,1.619,0.255,244.2,6.57,0.21,0.22,0.89
2007-10-30,21:00:00,1.691,0.259,241.3,6.88,0.18,0.28,0.88
2007-10-30,22:00:00,0.951,0.165,236.5,4.04,0.12,0.15,0.48
2007-10-30,23:00:00,1.005,0.158,237.5,4.15,0.13,0.13,0.57
2007-10-31,00:00:00,0.2,0.022,237.5,0.67,0.08,0.0,0.26
2007-10-31,01:00:00,0.33,0.078,237.3,1.56,0.02,0.03,0.19
2007-10-31,02:00:00,0.2,0.048,238.3,0.87,0.08,0.06,0.13
2007-10-31,03:00:00,0.696,0.103,240.2,3.16,0.15,0.04,0.37
2007-10-31,04:00:00,0.292,0.063,247.2,1.36,0.04,0.03,0.24
2007-10-31,05:00:00,0.531,0.06,243.3,2.24,0.08,0.06,0.27
2007-10-31,06:00:00,1.347,0.207,240.9,5.79,0.14,0.16,0.67
2007-10-31,07:00:00,1.123,0.174,241.0,4.63,0.11,0.2,0.61
2007-10-31,08:00:00,1.237,0.166,240.5,4.95,0.22,0.2,0.65
2007-10-31,09:00:00,1.17,0.159,237.1,4.99,0.15,0.22,0.51
2007-10-31,10:00:00,0.849,0.107,245.1,3.25,0.07,0.11,0.5
2007-10-31,11:00:00,0.846,0.126,237.5,3.54,0.12,0.13,0.39
2007-10-31,12:00:00,0.81,0.146,239.5,3.46,0.1,0.07,0.45
2007-10-31,13:00:00,0.891,0.083,234.4,3.78,0.11,0.05,0.65
2007-10-31,14:00:00,0.751,0.118,239.4,3.47,0.14,0.16,0.49
2007-10-31,15:00:00,0.933,0.152,241.5,4.14,0.19,0.18,0.51
2007-10-31,16:00:00,0.944,0.134,242.1,3.99,0.15,0.24,0.44
2007-10-31,17:00:00,0.772,0.099,238.3,2.88,0.14,0.07,0.31
2007-10-31,18:00:00,1.489,0.179,242.6,6.29,0.18,0.28,0.77
2007-10-31,19:00:00,1.549,0.22,241.0,6.25,0.17,0.25,0.9
2007-10-31,20:00:00,1.435,0.221,242.1,5.86,0.17,0.2,0.83
2007-10-31,21:00:00,1.589,0.216,238.8,6.54,0.16,0.21,0.69
2007-10-31,22:00:00,1.033,0.172,240.0,4.3,0.14,0.18,0.62
2007-10-31,23:00:00,1.015,0.165,240.7,4.1,0.15,0.15,0.48
2007-11-01,00:00:00,0.417,0.038,242.8,1.61,0.05,0.05,0.31
2007-11-01,01:00:00,0.404,0.079,237.5,1.5,0.08,0.01,0.26
2007-11-01,02:00:00,0.461,0.097,235.5,1.97,0.05,0.1,0.31
2007-11-01,03:00:00,0.439,0.107,238.3,2.07,0.0,0.02,0.32
2007-11-01,04:00:00,0.354,0.031,238.2,1.41,0.02,0.01,0.26
2007-11-01,05:00:00,0.331,0.047,242.2,1.63,0.02,0.0,0.11
2007-11-01,06:00:00,1.194,0.187,236.2,5.04,0.15,0.26,0.58
2007-11-01,07:00:00,1.186,0.149,241.7,5.22,0.1,0.21,0.64
2007-11-01,08:00:00,0.984,0.134,238.3,4.2,0.14,0.07,0.51
2007-11-01,09:00:00,1.079,0.191,240.3,4.55,0.1,0.11,0.6
2007-11-01,10:00:00,1.174,0.165,243.5,4.89,0.15,0.21,0.67
2007-11-01,11:00:00,0.93,0.131,236.7,4.18,0.15,0.13,0.66
2007-11-01,12:00:00,0.984,0.134,238.7,4.32,0.08,0.07,0.66
2007-11-01,13:00:00,1.053,0.155,242.8,4.47,0.11,0.11,0.63
2007-11-01,14:00:00,0.64,0.054,243.4,2.61,0.04,0.07,0.33
2007-11-01,15:00:00,0.539,0.09,235.6,2.01,0.04,0.06,0.32
2007-11-01,16:00:00,1.01,0.175,242.8,3.98,0.06,0.12,0.64
2007-11-01,17:00:00,0.855,0.122,236.5,3.51,0.12,0.1,0.49
2007-11-01,18:00:00,1.632,0.253,244.4,6.45,0.27,0.35,0.87
2007-11-01,19:00:00,1.533,0.215,238.1,6.24,0.17,0.34,0.81
2007-11-01,20:00:00,1.444,0.204,240.0,5.91,0.18,0.22,0.82
2007-11-01,21:00:00,1.634,0.241,244.6,7.07,0.19,0.22,0.88
2007-11-01,22:00:00,0.847,0.104,241.1,3.38,0.1,0.17,0.46
2007-11-01,23:00:00,1.026,0.118,245.5,4.23,0.13,0.18,0.43
2007-11-02,00:00:00,0.501,0.042,239.7,2.08,0.05,0.08,0.24
2007-11-02,01:00:00,0.486,0.044,240.4,2.09,0.06,0.09,0.33
2007-11-02,02:00:00,0.283,0.05,244.2,1.14,0.04,0.05,0.19
2007-11-02,03:00:00,0.39,0.055,239.6,1.58,0.04,0.05,0.15
2007-11-02,04:00:00,0.2,0.024,236.7,0.85,0.02,0.0,0.11
2007-11-02,05:00:00,0.307,0.054,241.7,1.19,0.05,0.06,0.17
2007-11-02,06:00:00,1.185,0.166,244.7,4.98,0.11,0.15,0.74
2007-11-02,07:00:00,1.361,0.188,237.4,5.89,0.18,0.22,0.9
2007-11-02,08:00:00,1.117,0.155,241.6,4.7,0.21,0.19,0.76
2007-11-02,09:00:00,1.137,0.173,239.7,4.75,0.14,0.17,0.6
2007-11-02,10:00:00,1.014,0.143,230.0,4.09,0.07,0.17,0.55
2007-11-02,11:00:00,1.173,0.154,243.3,4.7,0.16,0.15,0.63
2007-11-02,12:00:00,1.041,0.179,239.9,4.22,0.16,0.13,0.61
2007-11-02,13:00:00,0.855,0.123,238.3,3.39,0.13,0.13,0.46
2007-11-02,14:00:00,0.789,0.133,241.2,3.13,0.1,0.07,0.42
